,0
2.0,0.7343295927508945
1.0,0.7655045394226577
4.0,0.7720988886898276
3.0,0.6396644625186745
7.0,0.7464033689156923
6.0,0.7813673492353672
5.0,0.8530443402680881
10.0,0.8464025082288524
9.0,0.7888822792918055
8.0,0.7580783504461721
avg,0.7685775679768032
