,0
9.0,0.8089194856751256
1.0,0.733723562670335
8.0,0.7324631702407174
3.0,0.6808776433103978
6.0,0.7615651837313724
2.0,0.7314840423035844
4.0,0.7696391469844223
5.0,0.8448798893535139
10.0,0.7999014637417627
7.0,0.8047708577539519
avg,0.7668224445765184
