,0
9.0,0.7187595957975011
8.0,0.640408084779194
7.0,0.606042446179747
5.0,0.6867085125394351
6.0,0.6498650421737571
2.0,0.58634380589522
3.0,0.5758504442335823
4.0,0.6487015363946371
10.0,0.7152454789173925
1.0,0.6576577276329911
avg,0.6485582674543456
