epochs,air_conditioner,car_horn,children_playing,dog_bark,drilling,engine_idling,gun_shot,jackhammer,siren,street_music
epoch_1,"{'precision': 1.0, 'recall': 0.0, 'f1': 0.0, 'count': 100}","{'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'count': 33}","{'precision': 1.0, 'recall': 0.0, 'f1': 0.0, 'count': 100}","{'precision': 0.06896551724137931, 'recall': 0.02, 'f1': 0.0310077519379845, 'count': 100}","{'precision': 1.0, 'recall': 0.0, 'f1': 0.0, 'count': 100}","{'precision': 0.1076923076923077, 'recall': 0.15053763440860216, 'f1': 0.12556053811659193, 'count': 93}","{'precision': 0.6363636363636364, 'recall': 0.21875, 'f1': 0.3255813953488372, 'count': 32}","{'precision': 0.5, 'recall': 0.11458333333333333, 'f1': 0.18644067796610167, 'count': 96}","{'precision': 1.0, 'recall': 0.0, 'f1': 0.0, 'count': 83}","{'precision': 0.13416536661466458, 'recall': 0.86, 'f1': 0.23211875843454788, 'count': 100}"
epoch_2,"{'precision': 1.0, 'recall': 0.0, 'f1': 0.0, 'count': 100}","{'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'count': 33}","{'precision': 1.0, 'recall': 0.0, 'f1': 0.0, 'count': 100}","{'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'count': 100}","{'precision': 1.0, 'recall': 0.0, 'f1': 0.0, 'count': 100}","{'precision': 0.0880503144654088, 'recall': 0.15053763440860216, 'f1': 0.11111111111111109, 'count': 93}","{'precision': 0.7272727272727273, 'recall': 0.25, 'f1': 0.37209302325581395, 'count': 32}","{'precision': 0.3157894736842105, 'recall': 0.125, 'f1': 0.1791044776119403, 'count': 96}","{'precision': 1.0, 'recall': 0.0, 'f1': 0.0, 'count': 83}","{'precision': 0.1322314049586777, 'recall': 0.8, 'f1': 0.2269503546099291, 'count': 100}"
epoch_3,"{'precision': 1.0, 'recall': 0.0, 'f1': 0.0, 'count': 100}","{'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'count': 33}","{'precision': 1.0, 'recall': 0.0, 'f1': 0.0, 'count': 100}","{'precision': 0.06382978723404255, 'recall': 0.03, 'f1': 0.04081632653061224, 'count': 100}","{'precision': 1.0, 'recall': 0.0, 'f1': 0.0, 'count': 100}","{'precision': 0.11764705882352941, 'recall': 0.15053763440860216, 'f1': 0.1320754716981132, 'count': 93}","{'precision': 0.6666666666666666, 'recall': 0.25, 'f1': 0.36363636363636365, 'count': 32}","{'precision': 0.59375, 'recall': 0.19791666666666666, 'f1': 0.296875, 'count': 96}","{'precision': 1.0, 'recall': 0.0, 'f1': 0.0, 'count': 83}","{'precision': 0.1332263242375602, 'recall': 0.83, 'f1': 0.22959889349930843, 'count': 100}"
epoch_4,"{'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'count': 100}","{'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'count': 33}","{'precision': 0.17592592592592593, 'recall': 0.19, 'f1': 0.1826923076923077, 'count': 100}","{'precision': 0.14334470989761092, 'recall': 0.42, 'f1': 0.21374045801526717, 'count': 100}","{'precision': 0.27586206896551724, 'recall': 0.08, 'f1': 0.124031007751938, 'count': 100}","{'precision': 0.10526315789473684, 'recall': 0.15053763440860216, 'f1': 0.12389380530973453, 'count': 93}","{'precision': 0.6666666666666666, 'recall': 0.25, 'f1': 0.36363636363636365, 'count': 32}","{'precision': 0.7391304347826086, 'recall': 0.3541666666666667, 'f1': 0.4788732394366197, 'count': 96}","{'precision': 0.16666666666666666, 'recall': 0.012048192771084338, 'f1': 0.02247191011235955, 'count': 83}","{'precision': 0.24019607843137256, 'recall': 0.49, 'f1': 0.3223684210526316, 'count': 100}"
epoch_5,"{'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'count': 100}","{'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'count': 33}","{'precision': 0.17692307692307693, 'recall': 0.23, 'f1': 0.2, 'count': 100}","{'precision': 0.14432989690721648, 'recall': 0.42, 'f1': 0.21483375959079282, 'count': 100}","{'precision': 0.30303030303030304, 'recall': 0.1, 'f1': 0.15037593984962405, 'count': 100}","{'precision': 0.11290322580645161, 'recall': 0.15053763440860216, 'f1': 0.12903225806451613, 'count': 93}","{'precision': 0.6923076923076923, 'recall': 0.28125, 'f1': 0.4, 'count': 32}","{'precision': 0.7755102040816326, 'recall': 0.3958333333333333, 'f1': 0.5241379310344828, 'count': 96}","{'precision': 0.2, 'recall': 0.012048192771084338, 'f1': 0.022727272727272728, 'count': 83}","{'precision': 0.22580645161290322, 'recall': 0.42, 'f1': 0.2937062937062937, 'count': 100}"
