,air_conditioner,air_conditioner,air_conditioner,car_horn,car_horn,car_horn,children_playing,children_playing,children_playing,dog_bark,dog_bark,dog_bark,drilling,drilling,drilling,engine_idling,engine_idling,engine_idling,gun_shot,gun_shot,gun_shot,jackhammer,jackhammer,jackhammer,siren,siren,siren,street_music,street_music,street_music
,precision,recall,f1,precision,recall,f1,precision,recall,f1,precision,recall,f1,precision,recall,f1,precision,recall,f1,precision,recall,f1,precision,recall,f1,precision,recall,f1,precision,recall,f1
1,0.4484536082474227,0.435,0.4416243654822335,0.7912087912087912,1.0,0.8834355828220859,0.7031963470319634,0.77,0.7350835322195705,0.8743961352657005,0.905,0.8894348894348894,0.3311036789297659,0.495,0.3967935871743487,0.6933333333333334,0.5416666666666666,0.608187134502924,1.0,0.9,0.9473684210526316,0.8181818181818182,0.3,0.43902439024390244,0.8121546961325967,0.8546511627906976,0.8328611898016998,0.5984251968503937,0.76,0.6696035242290749
2,0.7477477477477478,0.415,0.5337620578778135,0.8070175438596491,0.5476190476190477,0.652482269503546,0.5972222222222222,0.645,0.6201923076923076,0.8994413407821229,0.805,0.8496042216358839,0.7288888888888889,0.82,0.7717647058823528,0.37130801687763715,0.88,0.5222551928783383,0.8607594936708861,0.9714285714285714,0.912751677852349,0.56,0.175,0.26666666666666666,0.8931297709923665,0.6428571428571429,0.7476038338658147,0.7205240174672489,0.825,0.7692307692307692
3,0.43846153846153846,0.285,0.34545454545454546,0.8061224489795918,0.9186046511627907,0.858695652173913,0.7272727272727273,0.64,0.6808510638297872,0.8138297872340425,0.765,0.7886597938144329,0.8756756756756757,0.81,0.8415584415584417,0.46107784431137727,0.3598130841121495,0.4041994750656168,0.9473684210526315,1.0,0.972972972972973,0.6,0.4875,0.5379310344827586,0.7403100775193798,0.8025210084033614,0.7701612903225807,0.41644562334217505,0.785,0.5441941074523396
4,0.8114754098360656,0.495,0.6149068322981366,0.9117647058823529,0.5254237288135594,0.6666666666666667,0.6551724137931034,0.665,0.6600496277915633,0.7268722466960352,0.825,0.7728337236533959,0.538135593220339,0.635,0.5825688073394496,0.6143497757847534,0.6401869158878505,0.6270022883295194,0.8904109589041096,0.8552631578947368,0.8724832214765101,0.5162337662337663,0.6625,0.5802919708029197,0.8909657320872274,0.8614457831325302,0.875957120980092,0.678391959798995,0.675,0.6766917293233082
5,0.7034883720930233,0.605,0.6505376344086022,0.9028571428571428,0.8061224489795918,0.8517520215633423,0.7741935483870968,0.72,0.7461139896373057,0.67578125,0.865,0.7587719298245614,0.5761904761904761,0.605,0.5902439024390244,0.7777777777777778,0.7523364485981309,0.7648456057007127,0.9411764705882353,1.0,0.9696969696969697,0.876984126984127,0.9208333333333333,0.8983739837398373,0.8759124087591241,0.8450704225352113,0.8602150537634409,0.8229166666666666,0.79,0.806122448979592
6,0.48936170212765956,0.575,0.5287356321839081,0.8135593220338984,0.8571428571428571,0.8347826086956522,0.7012195121951219,0.575,0.6318681318681318,0.8571428571428571,0.75,0.7999999999999999,0.7564766839378239,0.73,0.7430025445292621,0.6451612903225806,0.4672897196261682,0.5420054200542006,0.9175257731958762,0.967391304347826,0.9417989417989417,0.5142857142857142,0.5294117647058824,0.5217391304347826,0.7843137254901961,0.8108108108108109,0.7973421926910299,0.5745454545454546,0.79,0.6652631578947368
7,0.6231155778894473,0.62,0.6215538847117794,0.711864406779661,0.75,0.7304347826086958,0.6504424778761062,0.735,0.6901408450704225,0.6852589641434262,0.86,0.7627494456762748,0.6973684210526315,0.795,0.7429906542056074,0.7627118644067796,0.42452830188679247,0.5454545454545454,0.9565217391304348,0.8627450980392157,0.9072164948453608,0.8561151079136691,0.7828947368421053,0.8178694158075602,0.6162162162162163,0.7402597402597403,0.672566371681416,0.776536312849162,0.695,0.733509234828496
8,0.5686274509803921,0.29,0.3841059602649006,0.8983050847457628,0.8833333333333333,0.8907563025210085,0.6359832635983264,0.76,0.6924829157175397,0.835,0.835,0.835,0.7745098039215687,0.79,0.7821782178217823,0.8484848484848485,0.6363636363636364,0.7272727272727273,0.8656716417910447,0.9666666666666667,0.9133858267716535,0.7252747252747253,0.8461538461538461,0.7810650887573964,0.6972972972972973,0.80625,0.7478260869565218,0.6033057851239669,0.73,0.6606334841628959
9,0.5208333333333334,0.125,0.20161290322580647,0.8360655737704918,0.796875,0.816,0.6442687747035574,0.815,0.7196467991169979,0.7013574660633484,0.775,0.7363420427553443,0.5614035087719298,0.64,0.5981308411214953,0.8578947368421053,0.9157303370786517,0.8858695652173914,0.9833333333333333,0.9516129032258065,0.9672131147540983,0.69,0.8414634146341463,0.7582417582417583,0.8540540540540541,0.9634146341463414,0.9054441260744985,0.8118279569892473,0.755,0.7823834196891192
10,0.6419753086419753,0.52,0.574585635359116,0.8909090909090909,0.7424242424242424,0.8099173553719009,0.5311355311355311,0.725,0.6131078224101479,0.7936507936507936,0.75,0.7712082262210798,0.8806818181818182,0.775,0.824468085106383,0.6336633663366337,0.6881720430107527,0.6597938144329898,0.8840579710144928,0.953125,0.9172932330827068,0.7530864197530864,0.953125,0.8413793103448276,0.9090909090909091,0.42168674698795183,0.5761316872427984,0.7631578947368421,0.87,0.8130841121495327
