,0
10.0,0.7662504256206665
9.0,0.7390112820828832
8.0,0.6982054561094981
7.0,0.7198362701377885
6.0,0.679537742106021
5.0,0.8094052753390393
4.0,0.7145789077516576
3.0,0.6441094546018142
2.0,0.7274334920118439
1.0,0.6939896332423745
avg,0.7192357939003587
