,air_conditioner,air_conditioner,air_conditioner,car_horn,car_horn,car_horn,children_playing,children_playing,children_playing,dog_bark,dog_bark,dog_bark,drilling,drilling,drilling,engine_idling,engine_idling,engine_idling,gun_shot,gun_shot,gun_shot,jackhammer,jackhammer,jackhammer,siren,siren,siren,street_music,street_music,street_music
,precision,recall,f1,precision,recall,f1,precision,recall,f1,precision,recall,f1,precision,recall,f1,precision,recall,f1,precision,recall,f1,precision,recall,f1,precision,recall,f1,precision,recall,f1
1,0.8651685393258427,0.385,0.5328719723183392,0.9076923076923077,0.8194444444444444,0.8613138686131386,0.7911646586345381,0.985,0.8775055679287306,0.8730964467005076,0.86,0.8664987405541562,0.5153374233128835,0.84,0.6387832699619772,0.8297872340425532,0.609375,0.7027027027027027,0.7640449438202247,0.9714285714285714,0.8553459119496855,0.9133333333333333,0.5708333333333333,0.7025641025641025,0.848314606741573,0.877906976744186,0.8628571428571428,0.6221374045801527,0.815,0.7056277056277056
2,0.9183673469387755,0.45,0.6040268456375839,0.8383838383838383,0.9880952380952381,0.907103825136612,0.7572815533980582,0.78,0.768472906403941,0.8181818181818182,0.945,0.877030162412993,0.7989949748743719,0.795,0.7969924812030076,0.4022140221402214,0.545,0.46284501061571126,0.9583333333333334,0.9857142857142858,0.971830985915493,0.7708333333333334,0.4625,0.5781250000000001,0.8272251308900523,0.8681318681318682,0.8471849865951743,0.6528301886792452,0.865,0.7440860215053764
3,0.4166666666666667,0.175,0.24647887323943662,0.9259259259259259,0.872093023255814,0.8982035928143713,0.8571428571428571,0.66,0.7457627118644068,0.8870967741935484,0.825,0.8549222797927462,0.48548812664907653,0.92,0.6355785837651122,0.3783783783783784,0.2616822429906542,0.30939226519337015,0.7395833333333334,0.9861111111111112,0.8452380952380952,0.41832669322709165,0.4375,0.4276985743380855,0.9052132701421801,0.8025210084033614,0.8507795100222717,0.6038461538461538,0.785,0.6826086956521739
4,0.7345679012345679,0.595,0.6574585635359117,0.8947368421052632,0.576271186440678,0.7010309278350517,0.8052631578947368,0.765,0.7846153846153846,0.8252427184466019,0.85,0.8374384236453202,0.5329512893982808,0.93,0.6775956284153006,0.7298387096774194,0.8457943925233645,0.7835497835497836,0.8131868131868132,0.9736842105263158,0.8862275449101796,0.8257575757575758,0.45416666666666666,0.586021505376344,0.8960244648318043,0.8825301204819277,0.8892261001517452,0.7587939698492462,0.755,0.7568922305764411
5,0.6977611940298507,0.935,0.7991452991452992,0.925531914893617,0.8877551020408163,0.90625,0.8168316831683168,0.825,0.8208955223880595,0.7425742574257426,0.75,0.746268656716418,0.8700564971751412,0.77,0.8169761273209548,0.8345864661654135,0.5186915887850467,0.6397694524495677,0.8,1.0,0.888888888888889,0.8268551236749117,0.975,0.8948374760994263,0.8832116788321168,0.852112676056338,0.8673835125448027,0.8791208791208791,0.8,0.837696335078534
6,0.56875,0.455,0.5055555555555556,0.875,0.875,0.875,0.7902439024390244,0.81,0.8000000000000002,0.9503105590062112,0.765,0.8476454293628808,0.8075313807531381,0.965,0.8792710706150342,0.7300613496932515,0.5560747663551402,0.6312997347480106,0.7870370370370371,0.9239130434782609,0.8500000000000001,0.7333333333333333,0.6470588235294118,0.6875,0.8741721854304636,0.8918918918918919,0.8829431438127091,0.558303886925795,0.79,0.6542443064182195
7,0.5903225806451613,0.915,0.7176470588235294,0.8070175438596491,0.8214285714285714,0.8141592920353982,0.8705035971223022,0.605,0.7138643067846607,0.8911917098445595,0.86,0.8753180661577609,0.6607142857142857,0.74,0.6981132075471698,0.9632352941176471,0.6179245283018868,0.7528735632183909,0.9428571428571428,0.9705882352941176,0.9565217391304348,0.6347305389221557,0.6973684210526315,0.664576802507837,0.8309859154929577,0.7662337662337663,0.7972972972972973,0.7586206896551724,0.77,0.7642679900744417
8,0.6601941747572816,0.34,0.4488448844884489,0.8870967741935484,0.9166666666666666,0.9016393442622951,0.608058608058608,0.83,0.7019027484143763,0.8051948051948052,0.93,0.8631090487238979,0.6464285714285715,0.905,0.7541666666666665,0.6909090909090909,0.6477272727272727,0.6686217008797654,0.7792207792207793,1.0,0.8759124087591241,0.8014705882352942,0.6987179487179487,0.7465753424657534,0.7581699346405228,0.725,0.7412140575079871,0.9242424242424242,0.61,0.7349397590361445
9,0.875,0.455,0.5986842105263158,0.9193548387096774,0.890625,0.9047619047619047,0.7946428571428571,0.89,0.839622641509434,0.8195876288659794,0.795,0.8071065989847716,0.7046632124352331,0.68,0.6921119592875319,0.8969072164948454,0.9775280898876404,0.935483870967742,0.8813559322033898,0.8387096774193549,0.859504132231405,0.614406779661017,0.8841463414634146,0.725,0.9345238095238095,0.9573170731707317,0.9457831325301205,0.8434343434343434,0.835,0.8391959798994975
10,0.7465753424657534,0.545,0.6300578034682082,0.9538461538461539,0.9393939393939394,0.9465648854961831,0.6788617886178862,0.835,0.7488789237668161,0.7877358490566038,0.835,0.8106796116504854,0.8359788359788359,0.79,0.8123393316195374,0.9347826086956522,0.6935483870967742,0.7962962962962964,0.967741935483871,0.9375,0.9523809523809523,0.892018779342723,0.9895833333333334,0.9382716049382716,0.5684210526315789,0.6506024096385542,0.6067415730337078,0.8169014084507042,0.87,0.8426150121065376
