epochs,mean_train_loss,mean_valid_loss,micro_f1,macro_f1
epoch_1,3.912,3.912,0.0175,0.01058
epoch_2,3.912,3.912,0.0175,0.0105
epoch_3,3.912,3.912,0.02,0.012596
epoch_4,3.912,3.912,0.015,0.01063
epoch_5,3.912,3.912,0.0175,0.01074
epoch_6,3.912,3.912,0.0175,0.01035
epoch_7,3.912,3.912,0.0175,0.01267
